regcode,date,Labor,Unemployment,Investment,Loan,Economy,Interest_rate,Inflation,Bankruptcy,Export,Mortgage_loan,Baggage,Holiday,BMW,Mercedes,McDonalds,Calvin_Klein,Gucci,Emigration,Washing_machine,Fridge,Sony,apple,Fitness,Recruitment,Travel,Savings,Computer_security,Unemployment_benefits,Fashion,MBA_degree
UA-51,12/1/2020,46,35,61,14,50,38,29,16,40,24,24,100,30,81,43,65,40,10,78,50,52,48,61,35,61,14,6,41,58,12
UA-51,1/1/2021,40,47,50,13,23,75,26,21,31,25,7,27,34,83,67,59,39,32,76,47,49,49,67,18,61,16,19,55,60,0
UA-51,2/1/2021,55,29,82,15,39,45,31,18,44,0,28,27,31,91,55,57,43,14,75,49,45,38,77,36,65,0,14,23,71,20
UA-51,3/1/2021,53,22,47,18,44,31,31,12,40,39,22,23,32,88,54,63,45,41,76,51,36,38,68,13,56,0,13,33,63,24
UA-51,4/1/2021,59,22,77,22,54,57,30,15,65,34,13,26,31,82,64,41,28,40,63,53,37,44,55,15,71,37,12,18,58,24
UA-51,5/1/2021,54,35,49,14,52,29,29,0,51,31,45,33,32,81,69,58,35,26,72,59,33,33,64,13,70,18,16,15,69,20
UA-51,6/1/2021,39,12,49,18,28,28,32,11,46,27,35,32,32,84,73,61,41,9,85,78,36,35,64,0,77,31,12,8,60,52
UA-51,7/1/2021,39,17,60,19,30,35,40,14,33,16,32,29,34,90,86,61,32,8,77,91,46,48,68,31,93,0,18,31,59,23
UA-51,8/1/2021,34,23,52,19,25,56,25,8,28,67,64,40,35,89,100,63,37,0,80,90,37,45,77,20,99,13,9,12,61,15
UA-51,9/1/2021,54,16,57,11,48,36,40,31,31,52,43,33,30,92,66,45,35,0,85,51,30,63,60,8,87,0,12,0,58,27
UA-51,10/1/2021,56,17,59,18,58,45,36,4,40,22,20,32,31,80,64,48,41,17,76,48,25,54,46,25,95,68,15,0,64,36
UA-51,11/1/2021,56,12,74,18,60,0,33,21,35,77,36,25,29,85,50,74,55,14,78,53,41,55,54,45,83,47,15,35,59,35
UA-51,12/1/2021,47,20,86,23,51,67,41,21,46,94,50,35,29,80,64,75,100,0,75,53,33,55,53,83,84,23,0,10,58,57
UA-51,1/1/2022,43,15,60,14,44,38,38,12,43,54,36,28,39,86,72,63,81,30,83,45,50,65,58,69,93,11,10,22,65,35
UA-51,2/1/2022,44,23,76,20,54,53,34,5,50,37,38,25,33,68,46,59,82,33,65,39,28,48,51,61,88,30,21,11,53,25
UA-51,3/1/2022,41,49,58,14,65,61,48,5,64,21,24,19,24,50,42,23,38,97,55,33,23,50,27,11,52,25,11,55,46,36
UA-51,4/1/2022,54,73,52,12,64,44,28,11,66,35,29,28,31,70,43,44,26,71,69,41,29,43,34,43,73,49,18,95,51,0
UA-51,5/1/2022,46,93,44,11,56,16,62,13,70,28,29,28,29,74,31,39,35,38,84,49,33,47,42,34,68,35,4,100,47,14
UA-51,6/1/2022,33,51,56,13,36,53,46,0,54,36,51,36,36,78,28,55,33,10,82,83,41,47,56,64,60,34,9,50,49,0
UA-51,7/1/2022,28,33,44,13,26,61,49,31,37,28,41,35,39,79,42,52,34,13,88,88,38,59,48,51,59,20,13,36,48,25
UA-51,8/1/2022,30,28,53,16,28,56,39,7,43,0,28,44,37,88,42,64,38,21,100,82,36,46,51,46,68,30,20,31,53,28
UA-51,9/1/2022,53,26,41,13,59,43,34,9,48,43,40,38,33,81,38,45,27,25,85,55,30,64,53,58,94,68,26,36,48,48
UA-51,10/1/2022,55,22,51,14,74,47,44,22,51,46,33,30,36,82,24,62,33,30,83,55,33,56,43,36,81,25,22,11,53,11
UA-51,11/1/2022,48,43,65,14,70,38,33,14,51,58,32,27,35,74,31,71,41,25,89,70,24,53,49,56,79,34,11,21,59,0
UA-51,12/1/2022,41,25,52,15,45,36,29,15,57,27,34,36,32,76,22,77,42,24,96,63,32,64,43,25,70,40,20,20,52,65
UA-51,1/1/2023,42,30,60,16,38,20,46,16,36,59,38,25,35,89,35,69,32,18,85,48,38,64,57,60,58,32,15,28,49,11
UA-53,1/1/2012,69,0,94,0,86,98,100,35,29,0,0,17,16,32,20,0,0,80,40,21,83,84,36,0,35,0,60,0,88,0
UA-53,2/1/2012,90,33,55,0,100,41,22,24,38,0,0,18,18,62,22,19,0,0,24,34,31,57,49,0,74,0,48,0,69,0
UA-53,3/1/2012,84,54,40,0,81,0,33,0,17,62,0,11,17,35,19,28,20,0,39,32,49,58,47,0,76,0,0,0,64,0
UA-53,4/1/2012,99,0,85,0,65,0,12,0,0,0,0,14,19,82,19,22,41,0,35,36,48,36,55,0,74,0,60,0,87,0
UA-53,5/1/2012,96,0,50,0,94,0,45,32,28,66,0,13,20,41,21,28,44,97,41,40,50,64,45,0,62,0,40,100,70,0
UA-53,6/1/2012,60,0,0,0,74,100,34,53,0,0,0,13,22,64,14,0,0,0,23,56,0,30,34,0,78,0,0,0,51,0
UA-53,7/1/2012,47,0,0,29,52,53,0,0,0,0,0,11,21,29,0,100,51,0,29,68,0,56,43,0,100,0,23,0,53,0
UA-53,8/1/2012,52,87,0,0,48,0,0,45,30,0,92,15,36,60,32,62,0,0,25,44,20,52,50,0,82,0,0,51,67,0
UA-53,9/1/2012,63,0,79,16,81,27,0,0,46,0,0,13,20,47,26,0,0,100,31,32,56,89,56,0,30,0,32,0,44,50
UA-53,10/1/2012,68,47,86,0,80,0,25,0,15,100,0,14,24,46,0,0,21,0,36,17,100,57,43,0,19,0,51,0,43,62
UA-53,11/1/2012,100,71,30,18,54,0,43,0,58,0,0,12,24,34,0,18,63,0,0,38,36,61,84,0,73,48,37,0,66,0
UA-53,12/1/2012,61,0,67,0,71,0,0,0,22,81,0,12,28,61,0,0,0,92,47,41,18,47,21,0,69,0,38,0,49,0
UA-53,1/1/2013,33,34,21,0,83,0,19,45,100,0,100,10,29,42,20,23,46,73,58,29,37,53,60,0,60,0,73,0,47,0
UA-53,2/1/2013,69,39,78,21,65,0,14,100,34,0,66,13,16,34,0,0,35,0,43,14,21,56,38,0,60,35,0,0,39,0
UA-53,3/1/2013,68,48,79,17,92,22,27,29,32,47,38,12,23,47,17,15,100,36,30,36,46,53,35,0,33,0,17,61,68,0
UA-53,4/1/2013,62,44,68,0,78,0,19,24,15,66,0,11,26,41,21,0,35,0,32,27,47,63,52,0,43,31,28,0,54,0
UA-53,5/1/2013,78,73,72,0,50,0,0,0,45,0,79,11,22,38,20,0,0,0,21,58,34,49,66,0,89,0,30,50,62,0
UA-53,6/1/2013,54,0,81,14,97,29,20,0,46,0,0,17,19,40,28,0,0,100,39,43,40,39,45,0,75,0,100,0,61,0
UA-53,7/1/2013,31,48,0,0,41,0,0,0,25,0,0,11,32,62,0,30,0,0,45,70,38,31,36,0,96,0,30,0,79,0
UA-53,8/1/2013,35,51,45,0,33,0,13,0,22,63,0,18,26,32,26,0,24,0,32,56,59,46,65,0,80,0,0,0,60,0
UA-53,9/1/2013,69,0,36,0,77,0,14,0,0,0,0,17,22,27,8,12,40,50,40,17,44,75,61,0,69,0,51,0,89,0
UA-53,10/1/2013,70,19,37,0,89,0,0,58,0,0,0,14,25,22,22,12,19,86,28,44,31,56,69,32,75,41,0,59,63,71
UA-53,11/1/2013,62,47,46,20,73,0,10,43,28,0,0,12,24,57,0,18,25,0,39,29,52,50,71,53,45,21,52,0,35,0
UA-53,12/1/2013,58,100,0,16,72,0,18,0,65,0,0,13,29,35,19,0,33,0,40,25,51,52,53,0,37,24,24,30,44,0
UA-53,1/1/2014,54,46,25,0,41,25,16,0,17,27,0,16,27,40,19,29,57,87,46,10,23,50,73,0,75,60,61,0,71,0
UA-53,2/1/2014,74,23,29,18,75,47,46,50,15,0,0,11,23,10,9,0,32,0,44,38,18,26,47,100,54,0,22,0,39,0
UA-53,3/1/2014,62,48,24,0,78,0,0,19,12,0,0,12,19,34,0,15,23,0,35,26,46,37,48,0,39,40,38,37,44,0
UA-53,4/1/2014,66,56,33,9,60,0,12,15,18,0,0,16,17,51,20,0,39,47,34,36,20,31,35,0,54,32,18,0,57,0
UA-53,5/1/2014,87,52,83,13,73,0,19,0,16,0,38,16,14,46,19,21,15,28,43,30,17,15,44,0,54,24,57,20,56,59
UA-53,6/1/2014,44,61,47,10,69,0,23,0,41,0,52,16,21,27,21,0,0,0,39,56,42,46,24,0,65,48,24,0,41,0
UA-53,7/1/2014,36,50,52,16,45,0,21,40,23,0,0,11,17,37,27,0,0,0,56,36,35,29,34,0,67,34,0,20,37,70
UA-53,8/1/2014,17,26,0,0,40,0,33,29,23,0,31,12,28,55,14,0,29,42,38,46,35,35,33,0,71,50,38,0,46,0
UA-53,9/1/2014,60,61,56,21,55,0,19,46,37,0,0,13,24,35,18,18,26,0,42,30,37,75,49,0,80,0,41,0,70,0
UA-53,10/1/2014,56,27,51,8,82,0,12,24,26,0,0,11,20,31,13,29,0,0,52,18,35,50,39,0,57,47,43,20,60,0
UA-53,11/1/2014,47,38,69,0,79,0,30,31,43,0,47,12,20,28,17,0,33,35,51,33,52,41,40,0,21,100,16,0,59,0
UA-53,12/1/2014,51,0,42,9,88,17,17,41,13,0,0,14,22,30,6,23,20,0,49,43,52,42,46,0,29,0,17,0,62,0
UA-53,1/1/2015,37,42,30,14,50,0,21,48,23,0,85,14,23,45,9,14,21,0,38,39,51,38,56,33,65,39,17,0,52,0
UA-53,2/1/2015,52,46,39,0,75,28,10,59,12,0,51,12,18,21,8,0,81,65,61,23,38,40,34,33,39,21,26,0,56,0
UA-53,3/1/2015,51,0,17,0,72,14,27,31,29,0,0,15,13,0,11,21,0,61,37,37,36,40,61,39,73,45,23,25,56,0
UA-53,4/1/2015,56,38,83,9,63,30,43,31,49,47,0,16,18,40,17,27,0,69,51,31,25,49,51,0,32,43,19,36,56,0
UA-53,5/1/2015,66,24,50,17,81,0,13,14,31,31,28,16,16,32,21,19,0,0,51,37,40,29,44,34,44,68,0,0,53,0
UA-53,6/1/2015,58,33,32,9,67,0,30,23,34,0,0,10,21,51,19,32,0,24,35,62,33,12,41,0,24,0,0,0,52,0
UA-53,7/1/2015,38,38,26,0,52,25,25,37,29,31,26,12,23,27,35,33,0,0,56,45,11,44,49,0,65,0,24,0,44,27
UA-53,8/1/2015,23,17,100,0,60,0,24,0,24,0,0,15,23,26,36,12,21,76,36,47,17,44,84,0,51,0,71,0,54,29
UA-53,9/1/2015,41,20,62,0,57,0,34,0,0,27,53,20,18,29,18,9,12,0,52,43,26,52,74,0,33,0,23,0,50,0
UA-53,10/1/2015,42,0,11,7,46,0,23,0,27,0,44,14,19,34,14,34,31,0,42,34,46,45,46,0,47,0,15,0,49,0
UA-53,11/1/2015,50,47,61,0,71,0,21,51,39,25,0,13,21,33,14,0,13,0,45,37,33,35,36,24,72,0,14,0,47,0
UA-53,12/1/2015,41,27,43,16,57,11,16,0,27,20,29,14,27,25,4,15,34,0,62,44,38,30,22,25,54,29,14,34,47,49
UA-53,1/1/2016,31,15,47,8,46,9,9,10,40,0,20,11,25,9,16,7,16,0,48,31,51,30,34,0,54,0,21,0,56,0
UA-53,2/1/2016,53,36,63,5,60,0,22,0,17,0,0,9,27,28,15,7,15,23,42,36,31,38,64,35,46,0,23,45,52,22
UA-53,3/1/2016,41,48,52,7,65,43,12,9,25,0,71,13,18,23,14,11,0,27,51,35,29,41,41,0,56,0,15,35,49,0
UA-53,4/1/2016,41,42,28,17,58,24,16,16,30,0,0,13,27,68,27,24,0,33,42,35,35,32,46,0,59,0,0,18,49,0
UA-53,5/1/2016,56,0,32,19,48,0,12,0,25,0,0,13,21,30,12,34,10,36,46,32,43,41,36,60,72,15,0,0,41,24
UA-53,6/1/2016,32,0,19,24,55,0,12,0,16,0,54,16,25,18,27,8,0,0,55,53,40,27,42,27,44,0,10,0,50,28
UA-53,7/1/2016,23,63,40,7,51,0,12,0,26,43,51,16,22,24,8,18,0,24,44,63,22,38,32,24,50,0,0,0,48,28
UA-53,8/1/2016,25,14,0,17,27,0,7,16,0,0,45,15,22,29,20,0,29,29,53,46,45,37,39,0,41,17,0,0,56,0
UA-53,9/1/2016,32,0,23,12,54,0,23,16,23,0,55,22,18,41,7,20,0,40,53,56,6,74,59,0,34,0,0,0,54,0
UA-53,10/1/2016,45,35,48,4,57,0,14,9,11,0,27,13,23,19,19,0,27,23,51,40,19,42,44,43,51,0,0,0,50,0
UA-53,11/1/2016,63,34,14,9,46,15,8,8,25,0,71,13,21,18,26,23,31,19,65,41,14,39,40,0,58,0,23,0,49,16
UA-53,12/1/2016,47,24,26,9,53,9,0,13,22,24,0,20,14,55,11,56,20,0,74,33,29,44,44,66,40,12,14,0,98,0
UA-53,1/1/2017,53,33,32,18,34,12,24,0,16,0,0,15,24,57,33,13,26,42,50,31,52,36,82,0,39,0,0,21,80,0
UA-53,2/1/2017,71,16,16,11,67,9,18,8,41,22,0,15,25,78,28,23,33,14,51,31,40,30,64,0,42,41,0,0,80,0
UA-53,3/1/2017,61,65,37,12,66,0,15,16,21,0,40,15,23,71,29,34,0,0,41,34,42,32,48,0,48,0,8,22,95,0
UA-53,4/1/2017,47,56,27,14,54,23,16,24,47,0,57,20,19,59,18,23,0,14,66,35,40,36,43,0,60,0,0,0,84,0
UA-53,5/1/2017,56,29,8,11,62,0,0,0,28,17,34,18,18,59,40,31,0,17,53,37,35,36,37,0,75,0,0,0,82,0
UA-53,6/1/2017,60,30,26,27,46,0,24,7,10,0,35,17,17,60,22,22,0,0,64,53,34,41,44,35,72,0,0,0,79,100
UA-53,7/1/2017,35,26,26,7,33,0,16,0,33,0,0,17,23,67,26,12,0,0,72,85,28,27,49,0,69,0,14,21,89,0
UA-53,8/1/2017,34,20,0,26,42,9,18,7,17,0,68,22,21,84,28,15,21,0,66,57,41,30,56,0,47,0,0,0,99,0
UA-53,9/1/2017,49,9,26,14,54,27,23,0,14,0,71,26,22,51,22,25,22,22,64,38,29,51,43,0,50,0,20,57,75,18
UA-53,10/1/2017,59,21,21,23,54,8,23,12,15,0,49,20,23,66,26,18,42,19,90,35,28,43,55,24,60,0,0,0,85,0
UA-53,11/1/2017,65,29,34,7,72,0,9,23,25,19,40,20,20,71,22,0,44,19,88,44,30,40,49,31,56,0,0,14,100,0
UA-53,12/1/2017,60,36,18,20,63,0,18,9,21,0,30,27,18,66,23,32,89,36,75,39,31,34,55,22,51,0,9,11,84,0
UA-53,1/1/2018,68,15,38,14,42,0,18,0,21,0,28,18,22,67,16,24,37,17,63,41,48,28,59,0,59,0,0,27,87,0
UA-53,2/1/2018,68,37,9,17,49,14,12,13,19,0,41,15,21,54,24,30,61,0,75,27,37,32,62,16,50,18,7,12,81,0
UA-53,3/1/2018,54,15,31,19,47,28,27,0,31,25,39,17,17,57,31,24,50,22,54,31,29,32,44,0,52,38,0,0,90,27
UA-53,4/1/2018,57,22,26,24,53,13,22,13,19,23,52,20,24,61,27,26,65,24,56,33,22,39,46,48,66,31,12,13,88,0
UA-53,5/1/2018,62,0,57,25,50,20,18,0,25,0,24,30,22,67,18,19,86,0,60,50,30,46,53,0,84,0,6,0,75,0
UA-53,6/1/2018,42,19,14,36,33,10,19,0,19,17,28,17,23,62,25,8,96,0,64,63,40,35,59,21,68,0,0,8,79,0
UA-53,7/1/2018,31,28,14,17,47,43,27,0,12,29,62,28,27,68,30,16,95,32,67,58,21,36,70,0,86,10,8,14,92,30
UA-53,8/1/2018,47,22,34,38,48,14,19,0,20,46,21,29,26,100,20,21,92,15,63,73,23,41,51,23,66,0,9,9,88,28
UA-53,9/1/2018,48,43,37,28,46,16,13,13,22,50,34,29,24,83,20,22,75,20,64,43,33,64,54,27,65,26,0,9,80,27
UA-53,10/1/2018,67,43,15,25,58,7,14,13,15,19,54,24,26,72,26,29,41,0,79,37,24,42,46,0,58,26,0,26,76,0
UA-53,11/1/2018,58,48,29,13,79,19,16,16,24,16,36,23,21,77,26,12,36,21,91,46,26,37,66,25,69,0,9,0,85,0
UA-53,12/1/2018,46,11,17,36,57,9,31,5,21,0,38,29,24,66,19,24,40,44,67,42,30,40,67,14,56,0,8,0,77,12
UA-53,1/1/2019,55,28,35,31,34,11,4,13,9,0,0,22,27,58,23,12,42,12,78,43,38,50,95,36,60,0,0,0,63,46
UA-53,2/1/2019,54,11,43,22,36,6,18,0,21,43,37,19,29,37,20,28,43,17,61,35,16,35,66,36,45,0,0,0,51,22
UA-53,3/1/2019,43,11,0,35,51,0,22,10,25,28,24,20,28,34,25,22,54,12,50,35,10,29,65,0,59,0,5,16,42,0
UA-53,4/1/2019,38,21,23,29,39,0,12,10,23,32,34,24,31,56,31,26,49,15,58,45,30,38,66,28,55,10,0,0,64,0
UA-53,5/1/2019,54,0,24,40,48,10,11,10,31,25,16,25,25,83,38,18,45,30,60,48,22,31,58,0,57,14,16,13,72,29
UA-53,6/1/2019,42,0,24,32,27,11,13,0,0,25,52,28,29,73,23,24,43,51,65,87,19,32,90,20,74,31,0,0,77,24
UA-53,7/1/2019,38,18,25,35,41,0,24,0,20,20,67,31,29,70,32,31,33,14,77,63,31,42,98,57,91,0,0,18,59,0
UA-53,8/1/2019,31,0,17,27,27,23,15,0,16,0,92,37,43,79,100,24,32,0,89,59,30,47,81,48,65,11,0,16,69,0
UA-53,9/1/2019,44,20,49,100,45,15,15,0,10,0,43,38,100,67,49,19,41,0,80,44,45,100,81,0,87,0,7,20,65,0
UA-53,10/1/2019,52,23,27,27,43,6,13,14,16,24,65,26,25,76,38,29,31,21,82,40,10,40,78,14,86,14,0,0,72,0
UA-53,11/1/2019,41,13,28,39,70,17,17,22,16,13,48,27,29,80,28,30,33,11,87,45,18,44,76,23,76,10,14,0,72,0
UA-53,12/1/2019,47,31,14,33,55,0,22,14,15,16,45,34,27,69,35,21,24,0,70,45,37,48,80,32,55,8,5,12,60,0
UA-53,1/1/2020,48,13,25,32,35,24,18,16,23,0,50,30,28,85,29,20,55,17,68,37,22,39,74,15,75,0,16,0,66,0
UA-53,2/1/2020,47,38,36,33,48,0,12,5,19,0,44,21,29,80,26,13,55,31,66,35,26,41,93,0,73,0,9,15,59,0
UA-53,3/1/2020,45,28,24,36,52,11,7,16,14,16,15,22,24,59,25,17,61,29,61,41,21,29,81,22,67,11,0,10,57,0
UA-53,4/1/2020,53,79,35,30,51,19,10,8,25,22,0,26,25,58,34,26,32,23,68,40,15,41,69,32,55,19,12,42,51,0
UA-53,5/1/2020,53,73,46,29,62,14,9,8,31,22,26,28,27,62,36,20,43,28,71,51,22,33,65,9,54,0,0,30,57,0
UA-53,6/1/2020,40,64,31,22,29,24,11,13,13,11,11,28,29,80,40,19,45,9,85,88,20,40,73,16,56,19,0,28,69,0
UA-53,7/1/2020,37,54,45,14,51,17,24,10,15,12,23,35,31,84,40,16,58,8,82,80,16,45,57,14,47,0,9,20,59,0
UA-53,8/1/2020,40,22,21,25,33,9,12,16,25,0,30,43,31,74,30,23,66,0,74,66,24,48,56,21,41,18,7,0,69,0
UA-53,9/1/2020,48,29,43,31,40,25,3,0,26,0,30,40,34,81,39,24,55,23,73,60,20,53,74,26,61,10,0,7,57,0
UA-53,10/1/2020,52,37,27,38,45,5,8,18,11,29,14,26,33,77,34,21,48,0,89,49,28,43,100,18,53,0,0,11,57,20
UA-53,11/1/2020,39,31,44,33,80,18,11,9,18,11,22,27,30,60,35,30,43,0,100,53,18,43,64,0,56,0,0,15,60,9
UA-53,12/1/2020,50,56,49,23,53,8,13,27,17,20,38,100,29,75,27,24,36,16,82,51,24,49,67,0,50,12,11,15,56,14
UA-53,1/1/2021,52,17,39,21,44,14,13,0,18,0,0,26,31,74,38,21,37,19,73,47,24,42,66,0,43,7,4,6,55,0
UA-53,2/1/2021,50,34,19,22,45,0,20,0,11,15,25,24,26,62,40,33,23,28,80,39,22,32,63,0,58,13,5,19,62,0
UA-53,3/1/2021,49,62,33,30,55,22,12,0,14,15,21,26,31,68,41,31,43,62,72,42,18,45,53,20,53,12,4,17,50,0
UA-53,4/1/2021,57,35,30,20,68,11,7,7,31,17,25,28,28,72,39,28,32,30,83,43,22,37,41,18,72,7,0,9,47,21
UA-53,5/1/2021,43,15,34,28,46,0,11,5,23,21,29,31,30,67,56,26,18,9,65,49,14,32,53,21,73,0,5,0,55,30
UA-53,6/1/2021,42,17,38,24,39,9,22,6,13,42,41,35,27,58,49,20,33,29,79,76,16,39,47,28,68,20,0,21,49,0
UA-53,7/1/2021,34,32,38,36,28,6,8,6,16,15,51,41,34,79,50,39,38,10,78,100,37,37,41,46,86,8,0,41,58,0
UA-53,8/1/2021,41,24,37,25,25,0,16,9,7,12,46,50,31,74,56,22,41,9,88,82,21,43,56,20,75,0,0,8,59,12
UA-53,9/1/2021,46,20,19,19,35,0,13,10,24,14,58,42,27,73,45,10,18,19,87,51,12,47,36,0,80,9,0,19,56,0
UA-53,10/1/2021,44,14,52,19,58,11,9,7,13,18,16,30,28,72,44,28,50,30,87,43,10,50,37,33,75,0,9,0,68,0
UA-53,11/1/2021,39,16,26,28,80,7,13,9,21,0,42,29,32,76,30,33,61,17,81,45,17,47,43,40,64,11,8,8,61,11
UA-53,12/1/2021,43,0,51,43,48,9,13,11,13,0,33,41,26,81,40,44,78,0,79,44,19,57,49,83,87,0,7,21,55,0
UA-53,1/1/2022,40,13,42,29,45,18,11,6,18,15,49,28,36,81,42,33,48,40,76,37,18,62,52,63,77,18,6,6,50,13
UA-53,2/1/2022,44,8,38,29,78,16,7,16,17,18,12,24,27,43,36,22,62,36,54,33,18,46,39,68,68,14,13,0,47,19
UA-53,3/1/2022,35,34,44,18,77,7,10,6,27,28,6,19,22,45,36,9,32,32,54,31,16,52,27,22,46,8,8,0,46,0
UA-53,4/1/2022,46,76,40,14,63,9,18,5,43,0,27,27,28,49,39,18,24,40,69,48,14,46,32,20,53,28,7,32,37,13
UA-53,5/1/2022,46,97,22,17,73,8,23,3,46,7,11,26,28,56,36,30,32,36,87,50,14,56,37,33,57,23,8,38,45,9
UA-53,6/1/2022,37,33,34,15,30,4,18,6,25,24,40,36,29,76,22,31,35,12,92,87,20,55,44,22,45,0,11,19,41,0
UA-53,7/1/2022,28,25,30,15,27,9,17,18,26,15,26,45,34,67,31,32,25,27,95,80,23,64,53,45,53,8,4,0,43,10
UA-53,8/1/2022,28,29,28,20,21,22,16,3,27,19,19,49,33,71,46,30,37,13,89,76,24,65,50,32,44,0,20,13,38,6
UA-53,9/1/2022,44,25,31,28,55,15,11,5,18,10,19,43,27,68,29,31,31,8,95,66,21,60,42,35,85,12,10,15,45,12
UA-53,10/1/2022,37,24,36,22,77,9,10,3,13,8,28,28,34,63,29,32,22,0,93,56,21,52,49,32,72,11,6,0,49,0
UA-53,11/1/2022,39,35,35,16,90,8,7,15,26,0,13,26,30,72,15,32,33,15,88,72,14,51,40,39,69,25,9,11,45,33
UA-53,12/1/2022,37,20,29,21,55,0,13,6,23,17,14,36,33,61,20,42,29,31,86,52,24,68,33,44,73,11,20,0,42,24
UA-53,1/1/2023,35,16,38,22,30,4,16,5,19,0,11,25,32,80,19,28,34,18,88,47,17,67,50,23,60,23,7,7,39,0
UA-56,1/1/2012,54,27,100,0,100,0,31,61,52,0,0,13,40,78,0,0,0,0,0,29,44,39,31,63,45,0,0,0,66,0
UA-56,2/1/2012,84,49,39,100,88,0,32,0,0,0,0,7,28,35,0,37,41,0,0,42,21,32,0,0,24,100,46,0,100,0
UA-56,3/1/2012,69,100,33,0,57,0,80,27,41,0,0,7,29,57,32,29,100,0,31,47,100,39,62,0,0,0,78,0,80,0
UA-56,4/1/2012,65,0,0,0,41,72,0,0,70,0,0,10,27,38,16,35,0,52,0,20,32,52,55,100,31,0,36,0,57,0
UA-56,5/1/2012,100,0,0,0,43,0,0,0,40,0,0,12,33,77,13,0,0,0,0,17,26,62,40,0,60,0,0,0,52,63
UA-56,6/1/2012,25,24,0,0,54,0,0,0,0,89,0,10,28,37,53,0,39,0,0,40,47,15,0,0,100,52,100,100,44,0
UA-56,7/1/2012,22,28,0,0,85,0,37,100,51,0,100,11,35,0,100,0,0,0,0,59,0,46,0,0,41,0,0,0,57,0
UA-56,8/1/2012,38,0,0,0,52,58,0,31,76,0,0,12,26,52,20,31,0,0,60,18,59,16,40,0,58,0,0,0,72,0
UA-56,9/1/2012,47,0,55,0,78,0,81,38,94,0,0,15,39,73,14,41,0,0,33,25,52,100,0,54,77,0,82,0,53,0
UA-56,10/1/2012,56,0,0,46,73,0,25,0,100,0,0,14,42,36,11,78,0,0,0,54,31,51,28,0,35,0,45,0,27,46
UA-56,11/1/2012,30,0,31,0,70,0,0,0,34,100,0,10,33,36,0,22,26,0,42,42,18,68,35,0,71,0,0,97,34,0
UA-56,12/1/2012,78,31,58,20,52,0,23,0,38,0,0,17,35,57,20,0,26,44,33,30,54,36,22,0,50,0,35,0,69,0
UA-56,1/1/2013,29,24,22,33,40,0,17,28,78,0,0,10,36,38,12,27,0,0,23,16,19,57,51,0,39,0,0,0,57,0
UA-56,2/1/2013,60,44,34,0,55,0,0,21,35,0,0,9,23,32,12,0,22,0,13,49,43,66,69,0,50,0,30,0,50,46
UA-56,3/1/2013,52,31,21,0,39,0,38,0,27,31,0,15,32,41,14,40,13,0,26,11,47,36,12,34,41,39,34,0,21,0
UA-56,4/1/2013,44,34,54,0,61,0,0,85,32,0,0,9,35,29,0,0,60,0,31,26,34,14,29,0,20,44,0,0,53,42
UA-56,5/1/2013,74,0,0,0,70,0,40,0,97,0,0,12,32,43,0,28,0,0,23,58,28,32,20,42,31,0,20,0,24,0
UA-56,6/1/2013,43,23,45,44,22,0,0,0,47,31,0,8,34,40,11,47,0,41,30,44,37,65,0,51,50,0,30,68,74,0
UA-56,7/1/2013,19,0,0,0,40,100,0,0,0,32,0,9,26,31,9,0,33,33,18,65,28,28,53,37,56,0,40,0,42,100
UA-56,8/1/2013,24,26,67,0,60,38,32,36,42,36,0,16,34,52,26,0,0,0,44,23,13,49,0,0,53,56,77,67,99,52
UA-56,9/1/2013,43,26,44,18,41,59,44,0,0,0,0,15,42,36,0,100,0,0,43,36,18,64,33,0,44,0,39,0,81,0
UA-56,10/1/2013,52,0,29,0,30,0,0,0,69,25,0,13,46,41,12,26,22,26,49,33,22,66,12,0,42,0,17,0,79,0
UA-56,2013-11-01,44,11,26,28,59,0,20,26,28,27,0,12,39,31,0,0,0,22,46,28,21,33,31,0,59,0,31,0,47,0
UA-56,2013-12-01,41,10,33,17,44,0,11,30,0,0,0,18,44,30,0,39,15,0,17,33,34,18,75,0,44,0,29,0,47,0
UA-56,2014-01-01,45,0,45,0,47,0,0,0,0,0,0,11,36,34,0,19,0,0,28,28,35,36,30,0,32,0,0,0,24,0
UA-56,2014-02-01,39,26,26,34,55,47,51,15,0,0,17,12,25,31,0,0,15,0,38,29,41,24,25,36,39,0,28,0,56,27
UA-56,2014-03-01,43,16,32,0,73,0,31,55,30,0,0,8,28,9,9,0,32,0,60,23,30,24,24,0,30,0,0,0,47,0
UA-56,2014-04-01,60,9,47,0,58,0,27,28,36,0,24,12,31,47,10,0,0,0,41,41,0,34,25,0,20,0,40,0,50,44
UA-56,2014-05-01,58,29,15,19,53,0,61,0,31,0,0,11,23,34,18,15,0,0,27,49,40,33,0,35,63,0,0,0,45,0
UA-56,2014-06-01,41,0,15,0,40,0,0,54,56,0,0,11,29,21,0,27,0,49,18,45,24,29,40,0,48,0,0,0,39,0
UA-56,2014-07-01,15,0,30,0,36,0,14,0,55,25,0,5,30,22,0,0,0,41,45,39,38,19,45,0,74,0,45,0,19,0
UA-56,2014-08-01,21,0,0,20,27,0,100,43,49,0,0,11,30,29,12,19,0,0,33,21,27,20,24,0,37,0,72,0,36,0
UA-56,2014-09-01,47,0,15,0,36,0,30,22,0,0,0,16,26,28,0,23,0,18,22,18,14,56,43,0,31,0,0,32,27,0
